text,true_label,pred_label,confidence,details
第一次买，也是最后一次，拉的我都虚脱了，吃肉夹馍+酸辣粉拉=拉肚子，肉夹馍+凉皮=拉肚子，,负面,中性,0.9834775328636169,"{'neutral_prob': 0.9834775328636169, 'non_neutral_prob': 0.01652250438928604}"
又涨价了！价格极端不稳定，不在携程订了，直接去前台。,正面,负面,0.9899841547012329,"{'positive_prob': 0.01001578290015459, 'negative_prob': 0.9899841547012329}"
第一次遇到送餐能送这么久的。,负面,中性,0.9190894961357117,"{'neutral_prob': 0.9190894961357117, 'non_neutral_prob': 0.08091048151254654}"
"东西不错,就是送餐时少给了两个煎饼,结果又等了一个小时才来的,同事已饿晕",负面,中性,0.9881949424743652,"{'neutral_prob': 0.9881949424743652, 'non_neutral_prob': 0.011805079877376556}"
酒店环境非常一般，感觉只是2星级的，酒店外观比较旧，店内装修比较差。,负面,中性,0.9673559665679932,"{'neutral_prob': 0.9673559665679932, 'non_neutral_prob': 0.03264404460787773}"
我订的是豪华间，房间比较小，而且床也小，一点都不像豪华间，如果这样是豪华间不知道标间是不是更小？但我第二天换了个房间，就大很多，感觉很不一样。,正面,负面,0.8561463952064514,"{'positive_prob': 0.14385360479354858, 'negative_prob': 0.8561463952064514}"
"一般般吧,没味道,说了多刷酱,还是那么抠",负面,中性,0.9997243285179138,"{'neutral_prob': 0.9997243285179138, 'non_neutral_prob': 0.0002756431349553168}"
请问你们秘制凉皮不给顾客放醋吗？全是油全是辣还没有咸味，是忘记拿醋包了吗？怎么咽得下,负面,中性,0.8469734787940979,"{'neutral_prob': 0.8469734787940979, 'non_neutral_prob': 0.1530265510082245}"
由于系统问题，订单上留的电话被搞错了，快递迟到1个小时。东西还比较可口，但少了吸管。,负面,中性,0.9253634214401245,"{'neutral_prob': 0.9253634214401245, 'non_neutral_prob': 0.07463663071393967}"
六号楼是龙岩地区目前最好的宾馆，硬件很新，服务也还可以，感觉很不错。但美中不足的是暖气不行，晚上冻醒，希望改进。宾馆反馈2008年3月12日：感谢您提的宝贵意见，宾馆已经针对您的建议作出改进。期待您的...,正面,中性,0.6401798129081726,"{'neutral_prob': 0.6401798129081726, 'non_neutral_prob': 0.3598202168941498}"
挺准时的，大家都说米饭有点少。再多点米饭就更好了。,负面,中性,0.6151282787322998,"{'neutral_prob': 0.6151282787322998, 'non_neutral_prob': 0.3848717510700226}"
量挺大的！,正面,中性,0.9877161383628845,"{'neutral_prob': 0.9877161383628845, 'non_neutral_prob': 0.012283881194889545}"
盖饭的味道一般,正面,中性,0.9996508359909058,"{'neutral_prob': 0.9996508359909058, 'non_neutral_prob': 0.0003491284151095897}"
送餐很快，味道好，两个菜一盒蛋炒饭足够俩人吃了,正面,中性,0.817635715007782,"{'neutral_prob': 0.817635715007782, 'non_neutral_prob': 0.1823643147945404}"
她妈的还要餐盒费，太坑爹了，一个盒要一块呢，一个餐盒批发5分钱，打包要一块,负面,中性,0.8357911109924316,"{'neutral_prob': 0.8357911109924316, 'non_neutral_prob': 0.16420887410640717}"
好吃，但是少给我一个香菜干丝，后来外卖员给我退钱了！,负面,中性,0.9670451283454895,"{'neutral_prob': 0.9670451283454895, 'non_neutral_prob': 0.032954901456832886}"
味道还行，不过可能今天太忙给漏单了比较心塞…,负面,中性,0.9996330738067627,"{'neutral_prob': 0.9996330738067627, 'non_neutral_prob': 0.0003669288707897067}"
房间太旧了，服务一般，倒是桑拿那里超级大有如对外经营的一样。地段还可以，其它就没有感觉了。,正面,中性,0.9768275022506714,"{'neutral_prob': 0.9768275022506714, 'non_neutral_prob': 0.023172473534941673}"
希望评价中可以增加上传图片功能。我点的冰的，结果派送员说餐厅做错了，做的热的，说给我换一杯，我说算了，热的就热的吧！收到后，已经不是热的了，就是温的，还洒了好多，洒了得有五分之一吧！杯子上，袋子里都是...,负面,中性,0.8800815343856812,"{'neutral_prob': 0.8800815343856812, 'non_neutral_prob': 0.11991852521896362}"
送货很快，最好吃的是牛蛙，鱼香肉丝的红萝卜太多了，能多点木耳就好了，其他都不错，谢谢～,正面,中性,0.8438754677772522,"{'neutral_prob': 0.8438754677772522, 'non_neutral_prob': 0.1561245173215866}"
11点不到下的单，1点多才送到,负面,中性,0.951172947883606,"{'neutral_prob': 0.951172947883606, 'non_neutral_prob': 0.04882705211639404}"
都不错，宝贝很爱吃，快递小哥辛苦了。,正面,中性,0.6647035479545593,"{'neutral_prob': 0.6647035479545593, 'non_neutral_prob': 0.33529648184776306}"
味道还可以，量也挺足的。不过现在是用代金券和支付优惠，如果单论单品价格就比较高了,正面,中性,0.9996480941772461,"{'neutral_prob': 0.9996480941772461, 'non_neutral_prob': 0.00035193414078094065}"
"前几次和朋友一起住过这家酒店,总体感觉还不错停车很方便.这次到宜宾还是选择住这里.酒店的地理位置较好,交通便捷,周边较热闹。晚上旁边有烧烤，吃住都很方便。大堂装修还可以，房间略显陈旧，服务质量还将就。",正面,中性,0.7079659104347229,"{'neutral_prob': 0.7079659104347229, 'non_neutral_prob': 0.2920340597629547}"
太慢了。下次能不能快一些，等了近两个小时,负面,中性,0.48181861639022827,"{'neutral_prob': 0.48181861639022827, 'non_neutral_prob': 0.5181813836097717}"
送餐很快，东西很难吃。有中学外包食堂的水准，卤肉就像炸酱面的卤子用水稀释了一下，配菜就两口，外加半个蛋，没了。,负面,中性,0.9547860622406006,"{'neutral_prob': 0.9547860622406006, 'non_neutral_prob': 0.045213934034109116}"
房间很小，叫什么港式房间，另一种是不可以上网的，现在还有不能上网的宾馆？！早餐还可以。门市价260，我们订的248，呵呵，现在好像改了。性价比太差，哪里是三星的标准啊,负面,中性,0.3739158511161804,"{'neutral_prob': 0.3739158511161804, 'non_neutral_prob': 0.6260841488838196}"
很一般，卷饼是死面的，较厚，吃不惯,负面,中性,0.999667763710022,"{'neutral_prob': 0.999667763710022, 'non_neutral_prob': 0.00033222715137526393}"
量太少，肉就几片，全是辣椒，排骨全是骨头，怀疑被剔过。,负面,中性,0.9967430233955383,"{'neutral_prob': 0.9967430233955383, 'non_neutral_prob': 0.003257010132074356}"
香菇是不是烂了呀,负面,中性,0.8672654628753662,"{'neutral_prob': 0.8672654628753662, 'non_neutral_prob': 0.132734477519989}"
送餐很快，而且百度的减8元很给力,正面,中性,0.611120343208313,"{'neutral_prob': 0.611120343208313, 'non_neutral_prob': 0.3888796269893646}"
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",负面,中性,0.9994221925735474,"{'neutral_prob': 0.9994221925735474, 'non_neutral_prob': 0.0005778699996881187}"
送餐超级快，当然也是我定的早~可惜拌菜的没有炒菜的好吃…,正面,中性,0.9748781323432922,"{'neutral_prob': 0.9748781323432922, 'non_neutral_prob': 0.025121908634901047}"
各方面都一般，只要期望值不太高就还可以。,正面,中性,0.9993959665298462,"{'neutral_prob': 0.9993959665298462, 'non_neutral_prob': 0.0006039669387973845}"
好吃，送的特别快，好评,正面,中性,0.8396855592727661,"{'neutral_prob': 0.8396855592727661, 'non_neutral_prob': 0.16031451523303986}"
"太屎了这小炒肉,淡的要死,全是肥肉",负面,中性,0.9883517622947693,"{'neutral_prob': 0.9883517622947693, 'non_neutral_prob': 0.011648179031908512}"
好快！配送员特别好～还送了果冻哟,正面,中性,0.5044111609458923,"{'neutral_prob': 0.5044111609458923, 'non_neutral_prob': 0.4955888092517853}"
没去店里吃好吃,负面,中性,0.9410207271575928,"{'neutral_prob': 0.9410207271575928, 'non_neutral_prob': 0.05897923931479454}"
配送小哥超级棒！,正面,中性,0.40835070610046387,"{'neutral_prob': 0.40835070610046387, 'non_neutral_prob': 0.5916492938995361}"
提前两天预定的三人间，1号早上八点多到的，登记时被告知没有三人间了，让我们先把行礼寄存先转转去，问前台中午来能有房间吗？回答的模凌两可：到时来再说吧！因为这趟主要是带小孩出来玩，考虑该宾馆地处闹市离王...,负面,中性,0.39146924018859863,"{'neutral_prob': 0.39146924018859863, 'non_neutral_prob': 0.6085307598114014}"
本来满怀期待的等到1点多，结果不送上来，1点多应该过高峰了啊？下去拿餐，发现只有我的那份，我就呵呵了,负面,中性,0.9531497359275818,"{'neutral_prob': 0.9531497359275818, 'non_neutral_prob': 0.04685020074248314}"
九点半下单，要求十一点半到，结果来太早了，菜都凉了。,负面,中性,0.9772616624832153,"{'neutral_prob': 0.9772616624832153, 'non_neutral_prob': 0.02273833192884922}"
十分不理解为什么要用塑料袋直接装，看到都没有胃口了。想剩菜一样……,负面,中性,0.9966865181922913,"{'neutral_prob': 0.9966865181922913, 'non_neutral_prob': 0.003313502762466669}"
"房间设施有些陈旧了。值得欣慰的是，宽带速度还可以。宾馆反馈2008年1月14日：感谢您对我们宽带的认可,其他方面我们也会努力,欢迎您再次光临惠顾!",正面,中性,0.4502687454223633,"{'neutral_prob': 0.4502687454223633, 'non_neutral_prob': 0.5497312545776367}"
老公说饭里的鸡肉没熟。我是吃过几次没有熟透,负面,中性,0.9930623173713684,"{'neutral_prob': 0.9930623173713684, 'non_neutral_prob': 0.006937688682228327}"
堂食与外卖的菜量难道不一样吗？菜量明显不够啊。,负面,中性,0.9318596720695496,"{'neutral_prob': 0.9318596720695496, 'non_neutral_prob': 0.06814035773277283}"
送餐速度实在是太慢了，离的这么近还这么慢，如果是订餐高峰时间就应该多派几个人送餐，一等就是一个多小时都该吃晚饭了,负面,中性,0.7713203430175781,"{'neutral_prob': 0.7713203430175781, 'non_neutral_prob': 0.2286796122789383}"
饼快坏了，这次特别不好吃,负面,中性,0.9567013382911682,"{'neutral_prob': 0.9567013382911682, 'non_neutral_prob': 0.04329867288470268}"
皮蛋瘦肉粥不错，土豆肉丝盖饭就呵呵了,负面,中性,0.996752142906189,"{'neutral_prob': 0.996752142906189, 'non_neutral_prob': 0.00324793579056859}"
饼有点硬，不好吃。,负面,中性,0.99152010679245,"{'neutral_prob': 0.99152010679245, 'non_neutral_prob': 0.008479856885969639}"
无敌慢！！！！！！！昨天2小时，今天依旧2个半小时都，居然还没送到,负面,中性,0.8474164009094238,"{'neutral_prob': 0.8474164009094238, 'non_neutral_prob': 0.15258358418941498}"
味道好，配送快～,正面,中性,0.693198025226593,"{'neutral_prob': 0.693198025226593, 'non_neutral_prob': 0.30680200457572937}"
"房间太陈旧,服务还可以,毕竟整个长春的宾馆业都不太先进",正面,中性,0.813778817653656,"{'neutral_prob': 0.813778817653656, 'non_neutral_prob': 0.1862211972475052}"
送餐员超快～一直吃这家,正面,中性,0.9772408604621887,"{'neutral_prob': 0.9772408604621887, 'non_neutral_prob': 0.02275916561484337}"
"酒店的硬件没得说可以说是一流.对其硬件非常的满意但是他们东北的服务意识真的让我怎么说,就那样了,.因为东北太干了加上他们空调的暖气开的较高,早上我起来流鼻血了,等我退房他们前台居然告诉我他们酒店有加湿...",正面,中性,0.925197958946228,"{'neutral_prob': 0.925197958946228, 'non_neutral_prob': 0.07480201870203018}"
"12点下单,13：15送达,还好味道不错",负面,中性,0.9786884784698486,"{'neutral_prob': 0.9786884784698486, 'non_neutral_prob': 0.02131151594221592}"
明明要的中辣，结果一点辣都没有,负面,中性,0.9951175451278687,"{'neutral_prob': 0.9951175451278687, 'non_neutral_prob': 0.004882402252405882}"
"送餐员棒棒哒！,不过商家很恶心，明明点的京酱肉丝，送来的单子里写的也是京酱肉丝，但是盒子里装的却是一个狮子头，包装是大鸭梨的袋子直接包好的，打电话还不认。整个意思是送餐员换了或客户没事找事。真是太会做...",负面,中性,0.9459741115570068,"{'neutral_prob': 0.9459741115570068, 'non_neutral_prob': 0.054025858640670776}"
我是吃完了饭来评价的！好像完了！1点10分就送到了！非常快！,正面,中性,0.3990144431591034,"{'neutral_prob': 0.3990144431591034, 'non_neutral_prob': 0.6009855270385742}"
"之前吃过很多次,不知道为什么今天是生的,吃一口只能丢掉",负面,中性,0.9828174114227295,"{'neutral_prob': 0.9828174114227295, 'non_neutral_prob': 0.017182618379592896}"
不错不错，胃不舒服才点的粥，清爽，料足。外卖小哥服务态度也是很棒,正面,中性,0.3718358874320984,"{'neutral_prob': 0.3718358874320984, 'non_neutral_prob': 0.6281641125679016}"
"这是红烧豆角啊,还红烧肉呢,什么啊",负面,中性,0.6178542375564575,"{'neutral_prob': 0.6178542375564575, 'non_neutral_prob': 0.38214579224586487}"
"等了一个半小时，煎饼和蘑菇全都变得软趴趴并且凉了,煎饼和炸蘑菇这种，一旦放凉了就没有拯救的机会了,所以以后还是不叫这个外卖了。。。",负面,中性,0.9975627660751343,"{'neutral_prob': 0.9975627660751343, 'non_neutral_prob': 0.0024372683838009834}"
还行吧，早餐不错，超出我的预期，比一般三星的好！不过去连云港住新区那边比较好！新区有一家：老班长的饭店不错，部队人开的，送小菜送水果，送有一道豆腐包，很不错！,正面,中性,0.9618950486183167,"{'neutral_prob': 0.9618950486183167, 'non_neutral_prob': 0.03810490295290947}"
"送餐没我在筷子和勺子,11点半订餐,1点一刻才送过来,太慢了",负面,中性,0.9871653318405151,"{'neutral_prob': 0.9871653318405151, 'non_neutral_prob': 0.012834673747420311}"
米饭给的不够整盒！半盒都不到！真够孙子的！烤鸭到了以后都没法吃了！唔得太严了！劝大家以后别点了～,负面,中性,0.616376519203186,"{'neutral_prob': 0.616376519203186, 'non_neutral_prob': 0.3836234509944916}"
味道很辣，偏辣的,正面,中性,0.987648606300354,"{'neutral_prob': 0.987648606300354, 'non_neutral_prob': 0.012351366691291332}"
八点多下的单十点半才送到，送货员打了N个电话问门牌号是多少，门禁怎么开，送到的煎饼已经皮了，豆浆和豆腐脑也都是温的，绝对差评！！,负面,中性,0.9335745573043823,"{'neutral_prob': 0.9335745573043823, 'non_neutral_prob': 0.06642544269561768}"
"有胡萝卜丁，黄瓜丁，玉米粒。饭里,给的番茄酱稍微少点，蛋饼还好",负面,中性,0.9986987113952637,"{'neutral_prob': 0.9986987113952637, 'non_neutral_prob': 0.0013012412237003446}"
1）设施比较简陋2）早餐还算可以3）离市中心比较远,正面,负面,0.580518364906311,"{'positive_prob': 0.41948163509368896, 'negative_prob': 0.580518364906311}"
第一次在百度外卖上给差评。两个小时左右才送到。而且不好吃。,负面,中性,0.9793766736984253,"{'neutral_prob': 0.9793766736984253, 'non_neutral_prob': 0.020623330026865005}"
菜缺少色香味,负面,中性,0.7438520789146423,"{'neutral_prob': 0.7438520789146423, 'non_neutral_prob': 0.25614795088768005}"
"十一点下的单,一点送来,不想送早点说,电话打过去一次就再打不通",负面,中性,0.7430633902549744,"{'neutral_prob': 0.7430633902549744, 'non_neutral_prob': 0.25693660974502563}"
送餐超慢，里面披萨怎么分开了？,负面,中性,0.98236083984375,"{'neutral_prob': 0.98236083984375, 'non_neutral_prob': 0.017639141529798508}"
按错了，还没有送到,负面,中性,0.8181061148643494,"{'neutral_prob': 0.8181061148643494, 'non_neutral_prob': 0.18189391493797302}"
太一般了，没有店里好,负面,中性,0.999660849571228,"{'neutral_prob': 0.999660849571228, 'non_neutral_prob': 0.0003391106438357383}"
担担面外卖过来就是一坨,负面,中性,0.9962185025215149,"{'neutral_prob': 0.9962185025215149, 'non_neutral_prob': 0.0037815559189766645}"
很快。而且我就在一楼今天第一次给我送上门了，之前两次都是自己出去拿的,正面,中性,0.6286587715148926,"{'neutral_prob': 0.6286587715148926, 'non_neutral_prob': 0.37134116888046265}"
太坑了吧，看图片以为很大份的，结果小的可怜，而且里面很多肥肉，根本不是肘子,负面,中性,0.9900435209274292,"{'neutral_prob': 0.9900435209274292, 'non_neutral_prob': 0.009956497699022293}"
口味不错，但尖椒太辣了，腊肉太少了！,负面,中性,0.9945882558822632,"{'neutral_prob': 0.9945882558822632, 'non_neutral_prob': 0.0054117231629788876}"
烤串基本没盐味,负面,中性,0.9976083040237427,"{'neutral_prob': 0.9976083040237427, 'non_neutral_prob': 0.0023916501086205244}"
"点的牛肉蔬菜,拿回来一看是京酱肉丝……至少解释一下啊,菜还不错",负面,中性,0.9984306693077087,"{'neutral_prob': 0.9984306693077087, 'non_neutral_prob': 0.0015693517634645104}"
很好吃，密封紧密,正面,中性,0.5819554328918457,"{'neutral_prob': 0.5819554328918457, 'non_neutral_prob': 0.4180445373058319}"
卷饼很好吃！,正面,中性,0.4761083424091339,"{'neutral_prob': 0.4761083424091339, 'non_neutral_prob': 0.5238916873931885}"
冷的，米饭硬，吃的肚子不舒服,负面,中性,0.9654143452644348,"{'neutral_prob': 0.9654143452644348, 'non_neutral_prob': 0.03458563610911369}"
面类食物还是不要外送的好，面都粘成一块了，根本没法吃了,负面,中性,0.9762483239173889,"{'neutral_prob': 0.9762483239173889, 'non_neutral_prob': 0.023751651868224144}"
味道还不错！就是有时候速度慢些！,正面,中性,0.9953300952911377,"{'neutral_prob': 0.9953300952911377, 'non_neutral_prob': 0.004669894464313984}"
"一般吧,凑合",负面,中性,0.9996484518051147,"{'neutral_prob': 0.9996484518051147, 'non_neutral_prob': 0.00035158105310983956}"
不吃辣，都给的我们辣,负面,中性,0.6770902276039124,"{'neutral_prob': 0.6770902276039124, 'non_neutral_prob': 0.32290980219841003}"
我和朋友两个人晚上吃完，第二天都拉肚子了，而且我们两个那天晚上只吃了这个卷饼，真是怕了。送餐倒是挺快的，味道也还可以，但是拉肚子实在是受不了啊。。。,负面,中性,0.9996713399887085,"{'neutral_prob': 0.9996713399887085, 'non_neutral_prob': 0.00032863314845599234}"
鱼香肉丝不好吃,负面,中性,0.9744536876678467,"{'neutral_prob': 0.9744536876678467, 'non_neutral_prob': 0.025546260178089142}"
每次送餐过来都能少点什么，不是少纸巾就是没吸管。,正面,中性,0.704241156578064,"{'neutral_prob': 0.704241156578064, 'non_neutral_prob': 0.2957588732242584}"
酒店卫生条件一般，没有纱窗，入住时窗户大开，也没有蚊香，蚊子挺多。酒店有小蟑螂出现。早起赶飞机，6点多钟了，服务员仍呼呼大睡，叫了半天才来其他人结帐。感觉这家锦江之星，是我住过最差的一家连锁店，以后肯...,负面,中性,0.9352036118507385,"{'neutral_prob': 0.9352036118507385, 'non_neutral_prob': 0.06479635089635849}"
感觉有点辣，味道一般,正面,中性,0.999664306640625,"{'neutral_prob': 0.999664306640625, 'non_neutral_prob': 0.0003357070963829756}"
送来的菜，油汤都流出来了。弄的满袋子都是。菜品味道很一般。,负面,中性,0.999768078327179,"{'neutral_prob': 0.999768078327179, 'non_neutral_prob': 0.00023190210049506277}"
派送员只送到楼下，不送餐上楼，可是电话里的语气：“餐到了！到楼下取！”没有半点礼貌，还没等对方说完话，那边电话挂了,负面,中性,0.49077489972114563,"{'neutral_prob': 0.49077489972114563, 'non_neutral_prob': 0.509225070476532}"
史上最慢送餐╭(╯ε╰)╮,负面,中性,0.9188194274902344,"{'neutral_prob': 0.9188194274902344, 'non_neutral_prob': 0.0811806470155716}"
饼子夹油条。。橙汁是粉冲的9块。。,负面,中性,0.9961038827896118,"{'neutral_prob': 0.9961038827896118, 'non_neutral_prob': 0.003896117676049471}"
蔬菜卷里全是土豆丝。。。相当于粮食，放很多绿叶蔬菜不是更符合蔬菜卷的名号吗？京酱肉丝一如既往的好吃。如果能吃肉之外摄入真正的蔬菜就好了,正面,中性,0.9853664636611938,"{'neutral_prob': 0.9853664636611938, 'non_neutral_prob': 0.014633528888225555}"
送来时饭菜露出来来了，叫我怎么吃。,负面,中性,0.8181266188621521,"{'neutral_prob': 0.8181266188621521, 'non_neutral_prob': 0.1818734109401703}"
速度太慢，两小时才送到,负面,中性,0.9750710129737854,"{'neutral_prob': 0.9750710129737854, 'non_neutral_prob': 0.024929014965891838}"
量特别大但是超级难吃，一分价钱一分货,负面,中性,0.9611222743988037,"{'neutral_prob': 0.9611222743988037, 'non_neutral_prob': 0.038877736777067184}"
这次来的比较晚，出去吃饭不太方便，就在酒店的餐厅吃的海鲜自助，还可以，不过感觉价格稍微偏高了一点。我住的那个房间的隔音不是太好。,正面,中性,0.4592534005641937,"{'neutral_prob': 0.4592534005641937, 'non_neutral_prob': 0.5407466292381287}"
还可以，附赠了手套和纸巾,负面,中性,0.9811113476753235,"{'neutral_prob': 0.9811113476753235, 'non_neutral_prob': 0.018888626247644424}"
送餐慢，来了都凉了,负面,中性,0.9761526584625244,"{'neutral_prob': 0.9761526584625244, 'non_neutral_prob': 0.023847341537475586}"
"1个小时还没送到！又不是饭点！,不小心点了确认送到的按键怎么撤?！！！！",负面,中性,0.898226261138916,"{'neutral_prob': 0.898226261138916, 'non_neutral_prob': 0.101773701608181}"
等了两个小时。,正面,负面,0.9912784695625305,"{'positive_prob': 0.00872149970382452, 'negative_prob': 0.9912784695625305}"
"没有桑拿设备,理由是正在维修,但真正的原因是不赚钱.",正面,负面,0.8675808310508728,"{'positive_prob': 0.1324191689491272, 'negative_prob': 0.8675808310508728}"
量很大，但是味道真的一般。等了一个多小时才送到，达到了超时赔付的时间，感觉百度超时赔付就是个摆设,负面,中性,0.9997301697731018,"{'neutral_prob': 0.9997301697731018, 'non_neutral_prob': 0.0002697886375244707}"
吃饱了，但口味一般，也许刚做出来好吃，建议老板尝尝送到手里的口味，看如何改良,负面,中性,0.9997476935386658,"{'neutral_prob': 0.9997476935386658, 'non_neutral_prob': 0.000252249970799312}"
点的饮料和粥都没送到,负面,中性,0.9724060893058777,"{'neutral_prob': 0.9724060893058777, 'non_neutral_prob': 0.027593906968832016}"
"和在店里吃到的没法比,送到后又少又凉~,o(︶︿︶)o,唉,看来点外卖是个错误的选择！",负面,中性,0.9682160019874573,"{'neutral_prob': 0.9682160019874573, 'non_neutral_prob': 0.03178402781486511}"
说是21种，送来的里面只有七种,负面,中性,0.7795215845108032,"{'neutral_prob': 0.7795215845108032, 'non_neutral_prob': 0.22047841548919678}"
酒店门口时条单行道，外出有些不方便！其他还行,正面,中性,0.9932284951210022,"{'neutral_prob': 0.9932284951210022, 'non_neutral_prob': 0.006771578919142485}"
不要点番茄肥牛，因为里面没有肥牛，不要另加肥牛，因为另加也没有,负面,中性,0.9774695038795471,"{'neutral_prob': 0.9774695038795471, 'non_neutral_prob': 0.02253049798309803}"
感觉汉堡时间有点长了，外卖品质就是没有堂食的好,负面,中性,0.9281055927276611,"{'neutral_prob': 0.9281055927276611, 'non_neutral_prob': 0.07189437747001648}"
"少送一份拌海带丝，,补送或者退掉都可以。",负面,中性,0.9959059953689575,"{'neutral_prob': 0.9959059953689575, 'non_neutral_prob': 0.004094012547284365}"
煎饼很好吃~,正面,中性,0.4161471426486969,"{'neutral_prob': 0.4161471426486969, 'non_neutral_prob': 0.5838528275489807}"
粥还不错，饼太油，都散了,负面,中性,0.9942301511764526,"{'neutral_prob': 0.9942301511764526, 'non_neutral_prob': 0.005769859068095684}"
"很好吃,包装很高大上",正面,中性,0.43511247634887695,"{'neutral_prob': 0.43511247634887695, 'non_neutral_prob': 0.564887523651123}"
皮蛋瘦肉粥不是熬出来的粥，是白粥上撒料，美味。葱油面没什么味道，就肥肠米粉还可以，不太满意。,负面,中性,0.999442994594574,"{'neutral_prob': 0.999442994594574, 'non_neutral_prob': 0.0005570102948695421}"
"百度骑士很快,餐送过来时还冒着热气,赞一个",正面,中性,0.763024628162384,"{'neutral_prob': 0.763024628162384, 'non_neutral_prob': 0.23697540163993835}"
大份太大了,正面,中性,0.9820855259895325,"{'neutral_prob': 0.9820855259895325, 'non_neutral_prob': 0.01791454292833805}"
送餐速度慢，经常少一根肠,负面,中性,0.9754231572151184,"{'neutral_prob': 0.9754231572151184, 'non_neutral_prob': 0.024576887488365173}"
不和我的口味,负面,中性,0.9947717785835266,"{'neutral_prob': 0.9947717785835266, 'non_neutral_prob': 0.0052282242104411125}"
送货速度太慢，催了好几次，菜还不错,负面,中性,0.9579184651374817,"{'neutral_prob': 0.9579184651374817, 'non_neutral_prob': 0.042081497609615326}"
"标准大床间,面积较小.宽带每天20元(其他连锁店一般免费).床垫上只有很薄的床单有很硌的感觉.服务生年龄一般都很大,老油条服务,较差.步行到世纪公园站约5分钟.如果参观上海新展览中心而入住该店,性价比...",负面,中性,0.909746527671814,"{'neutral_prob': 0.909746527671814, 'non_neutral_prob': 0.09025348722934723}"
总体送餐时间较快，干炸小黄鱼、梧桐花鸡蛋炒韭菜的味道还可以，只是东边大拉皮是辣的（备注信息我说了不吃辣的），味道也很一般。大花卷个头还挺大，味道一般般。外卖袋子里还多了一个类似的肉馅，味道很不好，不是...,负面,中性,0.9997081160545349,"{'neutral_prob': 0.9997081160545349, 'non_neutral_prob': 0.0002919005637522787}"
"送的比较慢,等了一个多小时",负面,中性,0.9532544016838074,"{'neutral_prob': 0.9532544016838074, 'non_neutral_prob': 0.04674558714032173}"
太慢了，也不好吃，除非几点送来都无所谓，要不就别定了,负面,中性,0.9833795428276062,"{'neutral_prob': 0.9833795428276062, 'non_neutral_prob': 0.016620447859168053}"
评价说得花好稻好，也就是一个偏僻的小酒店，酒店规模十分小，房间勉强可以，但是窗口对面不到5米就是破旧的居民楼，这个性价比好像也太差了些。几乎付了5星级豪华酒店的价格（定的是商务套房），实在性价比不高。...,负面,中性,0.8617235422134399,"{'neutral_prob': 0.8617235422134399, 'non_neutral_prob': 0.13827647268772125}"
送的非常快，包的也严实，好吃,正面,中性,0.7239158749580383,"{'neutral_prob': 0.7239158749580383, 'non_neutral_prob': 0.27608412504196167}"
送餐太慢了。。10点多订的，现在还没送到。。。。,负面,中性,0.9619873762130737,"{'neutral_prob': 0.9619873762130737, 'non_neutral_prob': 0.03801259025931358}"
我要的是中辣，给我送的是一点儿辣椒都没有！！！！,负面,中性,0.9267569184303284,"{'neutral_prob': 0.9267569184303284, 'non_neutral_prob': 0.07324311137199402}"
我也是佩服的，米饭就一点点，价格还比别家贵，真是够了,负面,中性,0.8838359117507935,"{'neutral_prob': 0.8838359117507935, 'non_neutral_prob': 0.11616409569978714}"
不错就是洋葱没熟太辣,正面,中性,0.9983296990394592,"{'neutral_prob': 0.9983296990394592, 'non_neutral_prob': 0.0016702547436580062}"
骑个自行车送饭，不好吃，下次不会再订了。,负面,中性,0.9336792826652527,"{'neutral_prob': 0.9336792826652527, 'non_neutral_prob': 0.06632067263126373}"
"不好吃，,只吃了一口就扔了",负面,中性,0.9608482718467712,"{'neutral_prob': 0.9608482718467712, 'non_neutral_prob': 0.03915173560380936}"
五花肉泡菜饭里有两片肉，剩下都是泡菜，。。。呵呵，再见。。第一次也是最后一次订这家,负面,中性,0.9873160123825073,"{'neutral_prob': 0.9873160123825073, 'non_neutral_prob': 0.012684003449976444}"
"酒店服务态度还不错，就是感觉地点比较偏，周围没有什么吃饭的地方。早餐感觉也没有以前好了。宾馆反馈2008年4月5日：酒店离市中心,只有三分钟车程,周围有很多吃饭的地方,欢迎到总台咨询.早餐的品种已调整",负面,正面,0.9717451930046082,"{'positive_prob': 0.9717451930046082, 'negative_prob': 0.02825477160513401}"
"和店家讲了，辣一点,结果没拿辣椒",负面,中性,0.9988638162612915,"{'neutral_prob': 0.9988638162612915, 'non_neutral_prob': 0.0011361554497852921}"
送的特别快，味道棒棒哒,正面,中性,0.7800267934799194,"{'neutral_prob': 0.7800267934799194, 'non_neutral_prob': 0.2199731469154358}"
酸辣土豆丝为何放那么多生姜！,负面,中性,0.6412832140922546,"{'neutral_prob': 0.6412832140922546, 'non_neutral_prob': 0.35871681571006775}"
"汤包还是挺好吃的,再次订了",正面,中性,0.8170436024665833,"{'neutral_prob': 0.8170436024665833, 'non_neutral_prob': 0.18295641243457794}"
"还不错,就是一盘京将肉丝",正面,中性,0.9947137236595154,"{'neutral_prob': 0.9947137236595154, 'non_neutral_prob': 0.00528623815625906}"
美式洒了好多,负面,中性,0.48271235823631287,"{'neutral_prob': 0.48271235823631287, 'non_neutral_prob': 0.5172876715660095}"
116分钟才送到，醉了,负面,中性,0.9874163269996643,"{'neutral_prob': 0.9874163269996643, 'non_neutral_prob': 0.01258375309407711}"
